id,folder,title,date,reason,post_score,img_score,post_title_suggested,post_url_suggested
4650,"2014-08-09 Photographs from the Book ""The Desire of India"" by Surendra Kumar Datta - 1909","Photographs from the Book ""The Desire of India"" by Surendra Kumar Datta 1909",2014-08-09,post_low_confidence,0.363,,The First Politburo of the Communist Party of India (Marxist) in 1964,https://www.oldindianphotos.in/2014/03/the-first-politburo-of-communist-party.html
4651,"2014-08-09 Photographs from the Book ""The Desire of India"" by Surendra Kumar Datta - 1909","Photographs from the Book ""The Desire of India"" by Surendra Kumar Datta 1909",2014-08-09,post_low_confidence,0.363,,The First Politburo of the Communist Party of India (Marxist) in 1964,https://www.oldindianphotos.in/2014/03/the-first-politburo-of-communist-party.html
4652,"2014-08-10 Jubilee Institute - Mysore, Karnataka, c1890's","Jubilee Institute - Mysore, Karnataka, c1890's 1890",2014-08-10,post_low_confidence,0.486,,"Jami Masjid in Gulbarga Fort - Gulbarga district, North Karnataka, c1880s",https://www.oldindianphotos.in/2014/04/jami-masjid-in-gulbarga-fort-gulbarga.html
4653,"2014-08-10 Mysore Landscape from the Jagan Mohan Palace - Karnataka, c1890's","Mysore Landscape from the Jagan Mohan Palace - Karnataka, c1890's 1890",2014-08-10,post_low_confidence,0.484,,Landscape of Nandi Hills or Nandidurg in the Chikkaballapur district of Karnataka - c1880's,https://www.oldindianphotos.in/2012/11/landscape-of-nandi-hills-or-nandidurg.html
4654,2014-08-10 The Maharaja of Mysore Krishnaraja Wadiyar IV - 2nd February 1895,The Maharaja of Mysore Krishnaraja Wadiyar IV - 2nd February 1895,2014-08-10,post_low_confidence,0.398,,The Maharaja of Mysore - Late 19th Century Photograph,https://www.oldindianphotos.in/2012/02/maharaja-of-mysore-late-19th-century.html
4655,2014-08-10 The Maharaja of Mysore Krishnaraja Wadiyar IV and his brothers and sisters in 1895,The Maharaja of Mysore Krishnaraja Wadiyar IV and his brothers and sisters in 1895,2014-08-10,post_low_confidence,0.396,,"Maharajah and his Prime Minister - Jaipur, 1890's",https://www.oldindianphotos.in/2014/02/maharajah-and-his-prime-minister-jaipur.html
4663,2014-08-12 Pottery Maker working in his Studio - Delhi 1931,Pottery Maker working in his Studio - Delhi 1931,2014-08-12,post_low_confidence,0.469,,Tomb of Safdarjung - New Delhi 1938,https://www.oldindianphotos.in/2014/02/tomb-of-safdarjung-new-delhi-1938.html
4665,"2014-08-16 Ali Bhavani Temple, Patan, Khandesh District, Maharashtra - c1885","Ali Bhavani Temple, Patan, Khandesh District, Maharashtra - c1885 1885",2014-08-16,post_low_confidence,0.488,,The Golden Temple in Amritsar - 1875,https://www.oldindianphotos.in/2014/02/the-golden-temple-in-amritsar-1875.html
4666,"2014-08-16 Ali Bhavani Temple, Patan, Khandesh District, Maharashtra - c1885","Ali Bhavani Temple, Patan, Khandesh District, Maharashtra - c1885 1885",2014-08-16,post_low_confidence,0.488,,The Golden Temple in Amritsar - 1875,https://www.oldindianphotos.in/2014/02/the-golden-temple-in-amritsar-1875.html
4667,"2014-08-16 Ali Bhavani Temple, Patan, Khandesh District, Maharashtra - c1885","Ali Bhavani Temple, Patan, Khandesh District, Maharashtra - c1885 1885",2014-08-16,post_low_confidence,0.488,,The Golden Temple in Amritsar - 1875,https://www.oldindianphotos.in/2014/02/the-golden-temple-in-amritsar-1875.html
4668,"2014-08-16 Ali Bhavani Temple, Patan, Khandesh District, Maharashtra - c1885","Ali Bhavani Temple, Patan, Khandesh District, Maharashtra - c1885 1885",2014-08-16,post_low_confidence,0.488,,The Golden Temple in Amritsar - 1875,https://www.oldindianphotos.in/2014/02/the-golden-temple-in-amritsar-1875.html
4669,"2014-08-16 Ancient Female Statue Found Near Agam Kuan, Patna, Bihar - c1895","Ancient Female Statue Found Near Agam Kuan, Patna, Bihar - c1895 1895",2014-08-16,post_low_confidence,0.362,,Statue of Lord Mayo - Calcutta (Kolkata),https://www.oldindianphotos.in/2011/12/statue-of-lord-mayo-calcutta-kolkata.html
4670,"2014-08-16 Entrance to the Nagarjuna Kotri, Jain Rock-Cut Temple at Patan, Khandesh District, Maharashtra - c1885","Entrance to the Nagarjuna Kotri, Jain Rock-Cut Temple at Patan, Khandesh District, Maharashtra - c1885 1885",2014-08-16,post_low_confidence,0.492,,"Side Entrance to a Temple - Tanjore, Tamil Nadu c1890's",https://www.oldindianphotos.in/2014/11/temple-tanjore-tamil-nadu-1890s.html
4671,"2014-08-16 Ruined Hindu temple at Patan, Near the Jain Temple, Khandesh District, Maharashtra - c1885","Ruined Hindu temple at Patan, Near the Jain Temple, Khandesh District, Maharashtra - c1885 1885",2014-08-16,post_low_confidence,0.469,,The Golden Temple in Amritsar - 1875,https://www.oldindianphotos.in/2014/02/the-golden-temple-in-amritsar-1875.html
4673,"2014-08-16 Temple of Mahadeva at Patan, Khandesh District, Maharashtra - c1885","Temple of Mahadeva at Patan, Khandesh District, Maharashtra - c1885 1885",2014-08-16,post_low_confidence,0.466,,Students and Staff in front of the Medical School at Nagpur in Maharashtra - c1870's,https://www.oldindianphotos.in/2014/12/students-and-staff-in-front-of-medical-school-nagpur-maharashtra-1870.html
4674,"2014-08-16 Temple of Mahadeva at Patan, Khandesh District, Maharashtra - c1885","Temple of Mahadeva at Patan, Khandesh District, Maharashtra - c1885 1885",2014-08-16,post_low_confidence,0.466,,Students and Staff in front of the Medical School at Nagpur in Maharashtra - c1870's,https://www.oldindianphotos.in/2014/12/students-and-staff-in-front-of-medical-school-nagpur-maharashtra-1870.html
4676,2014-08-23 Indian National Congress Leader K. Kamraj (on the right) with a Friend,Indian National Congress Leader K. Kamraj (on the right) with a Friend,2014-08-23,post_low_confidence,0.383,,Vietnamese Communist Leader Nguyễn Thị Bình with Indian Foreign Minister Sardar Swaran Singh - 1970,https://www.oldindianphotos.in/2014/04/vietnamese-communist-leader-nguyen-thi.html
4677,"2014-08-23 Indian Prime Minister Indira Gandhi Visits Ahmedabad, Gujarat - 1969","Indian Prime Minister Indira Gandhi Visits Ahmedabad, Gujarat 1969",2014-08-23,post_low_confidence,0.452,,Indian Prime Minister Jawaharlal Nehur and his Daughter Indira in Moscow - 1956,https://www.oldindianphotos.in/2014/02/indian-prime-minister-jawaharlal-nehur.html
4678,"2014-08-24 Base of Temple and Sculptured Pillars - Madurai, 1858",Base of Temple and Sculptured Pillars - Madurai 1858,2014-08-24,post_low_confidence,0.498,,"Side Entrance to a Temple - Tanjore, Tamil Nadu c1890's",https://www.oldindianphotos.in/2014/11/temple-tanjore-tamil-nadu-1890s.html
4679,2014-08-24 Four Women Group Photo - Date Unknown,Four Women Group Photo - Date Unknown,2014-08-24,post_low_confidence,0.475,,"Well Dressed Indian Boy - Studio Photograph, Date Unknown",https://www.oldindianphotos.in/2014/08/well-dressed-indian-boy-studio.html
4680,2014-08-24 Hindu Ladies in Sari and Ornaments - c1880's,Hindu Ladies in Sari and Ornaments - c1880's 1880,2014-08-24,post_low_confidence,0.388,,European and Indian Staffs - Madras (Chennai) c1890's,https://www.oldindianphotos.in/2014/03/european-and-indian-staffs-madras.html
4681,2014-08-24 Indian Hindi Movie Actress Nanda - c1960-70's,Indian Hindi Movie Actress Nanda - c1960-70's 1960,2014-08-24,post_low_confidence,0.443,,Portrait of Indian Movie Actress Sharmila Tagore - 1960's,https://www.oldindianphotos.in/2012/11/sharmila-tagore-portrait-1960s.html
4682,2014-08-24 The Mystic Sign by Shapoor N. Bhedwar - c.1890,The Mystic Sign by Shapoor N. Bhedwar - c. 1890,2014-08-24,post_low_confidence,0.368,,Lobby Card of the Indian Patriotic Movie Sipahi Ka Sapna - 1948,https://www.oldindianphotos.in/2014/08/lobby-card-of-indian-patriotic-movie.html
4684,2014-08-26 A State Elephant - c1920's,A State Elephant - c1920's 1920,2014-08-26,post_low_confidence,0.378,,Indian Couple - Vintage Photograph 1920's,https://www.oldindianphotos.in/2014/05/indian-couple-vintage-photograph-1920s.html
4685,2014-08-26 Bridge Near Galle - Ceylon (Sri Lanka) c1870's,Bridge Near Galle - Ceylon (Sri Lanka) c1870's 1870,2014-08-26,post_low_confidence,0.431,,Mat Weavers - Ceylon (Sri Lanka) c1880,https://www.oldindianphotos.in/2011/06/mat-weavers-ceylon-sri-lanka-c1880.html
4686,2014-08-26 European Bungalow somewhere in India - c1880's,European Bungalow somewhere in India - c1880's 1880,2014-08-26,post_low_confidence,0.400,,Landowner's Wife - India c1890's,https://www.oldindianphotos.in/2014/01/landowners-wife-india-c1890s.html
4687,"2014-08-26 Gateway of the Tomb of I'timād-ud-Daulah - Agra, c1860's","Gateway of the Tomb of I'timād-ud-Daulah - Agra, c1860's 1860",2014-08-26,post_low_confidence,0.486,,External Entrance of Akbar's Tomb Complex - Agra c1860's,https://www.oldindianphotos.in/2012/10/external-entrance-of-akbars-tomb.html
4688,2014-08-26 Ravenala (Ravenala madagascariensis) or Traveller's Palm - Ceylon (Sri Lanka) c1880's,Ravenala (Ravenala madagascariensis) or Traveller's Palm - Ceylon (Sri Lanka) c1880's 1880,2014-08-26,post_low_confidence,0.418,,Adam's Peak (Sri Pada) Hotel in Sri Lanka - c1880's,https://www.oldindianphotos.in/2014/11/adams-peak-sri-pada-hotel-in-sri-lanka.html
4690,"2014-08-27 A Dhobi (Laundryman) is washing Clothes on a Stone slab and Five U.S. Army Nurses are Watching - India, 1943",A Dhobi (Laundryman) is washing Clothes on a Stone slab and Five U.S. Army Nurses are Watching - India 1943,2014-08-27,post_low_confidence,0.330,,"Students with their Teacher, in the European and Indo-European School at Karachi in Sind - c1873",https://www.oldindianphotos.in/2014/12/students-with-their-teacher-school-karachi-1873.html
4691,2014-08-27 Albumen Photogrph of an Assamese Girl - c1880's,Albumen Photogrph of an Assamese Girl - c1880's 1880,2014-08-27,post_low_confidence,0.446,,"Albumen Photograph of Mohan Lal with His Camera, Udaipur, Rasasthan - c1875",https://www.oldindianphotos.in/2014/08/albumen-photograph-of-mohan-lal-with.html
4693,2014-08-27 English Child on Pony Held by Indian Servant - Early 20th Century Photograph,English Child on Pony Held by Indian Servant - Early 20th Century Photograph,2014-08-27,post_low_confidence,0.411,,"Well Dressed Indian Boy - Studio Photograph, Date Unknown",https://www.oldindianphotos.in/2014/08/well-dressed-indian-boy-studio.html
4695,"2014-08-27 Group Photograph of House Servants - India, Late 19th Century","Group Photograph of House Servants - India, Late 19th Century",2014-08-27,post_low_confidence,0.442,,Vintage Group Photograph of an Indian Joint Family,https://www.oldindianphotos.in/2014/12/vintage-group-photograph-of-indian.html
4697,2014-08-27 Maharao Shri Khengarji III of Kutch - c1900,Maharao Shri Khengarji III of Kutch - c1900 1900,2014-08-27,post_low_confidence,0.490,,Maharao of Kutch Khengarji III - Vintage Photograph,https://www.oldindianphotos.in/2012/01/maharao-of-kutch-khengarji-iii-vintage.html
4698,"2014-08-27 Mandla Acrobats - Albumen Print, c1870's","Mandla Acrobats - Albumen Print, c1870's 1870",2014-08-27,post_low_confidence,0.382,,Tughlaqabad Fort in Delhi - c1870's,https://www.oldindianphotos.in/2014/12/tughlaqabad-fort-in-delhi-c1870s.html
4705,2014-08-27 Postman and Post Offices in India - Early 20th Century Post Cards,Postman and Post Offices in India - Early 20th Century Post Cards,2014-08-27,post_low_confidence,0.446,,"Camels and palanquin - India, Probably Early 20th Century",https://www.oldindianphotos.in/2010/10/camels-and-palanquin-india.html
4706,2014-08-27 Postman and Post Offices in India - Early 20th Century Post Cards,Postman and Post Offices in India - Early 20th Century Post Cards,2014-08-27,post_low_confidence,0.446,,"Camels and palanquin - India, Probably Early 20th Century",https://www.oldindianphotos.in/2010/10/camels-and-palanquin-india.html
4707,2014-08-27 Postman and Post Offices in India - Early 20th Century Post Cards,Postman and Post Offices in India - Early 20th Century Post Cards,2014-08-27,post_low_confidence,0.446,,"Camels and palanquin - India, Probably Early 20th Century",https://www.oldindianphotos.in/2010/10/camels-and-palanquin-india.html
4708,"2014-08-27 The Birdseller, Albumen Print - 19th Century","The Birdseller, Albumen Print - 19th Century",2014-08-27,post_low_confidence,0.380,,The Nizam of Deccan - Late 19th Century Photograph,https://www.oldindianphotos.in/2012/02/nizam-of-deccan-late-19th-century.html
4709,2014-08-27 Todas (South Indian Tribe) in front of their Hut - Albumen Print c1880's,Todas (South Indian Tribe) in front of their Hut - Albumen Print c1880's 1880,2014-08-27,post_low_confidence,0.374,,Lobby Card of the Indian Patriotic Movie Sipahi Ka Sapna - 1948,https://www.oldindianphotos.in/2014/08/lobby-card-of-indian-patriotic-movie.html
4712,"2014-08-31 A Party at Table, Indian Servants Standing beside - c1890's","A Party at Table, Indian Servants Standing beside - c1890's 1890",2014-08-31,post_low_confidence,0.396,,European and Indian Staffs - Madras (Chennai) c1890's,https://www.oldindianphotos.in/2014/03/european-and-indian-staffs-madras.html
4713,"2014-08-31 A Picnic Party, Indian Servants Waiting nearby - c1890's","A Picnic Party, Indian Servants Waiting nearby - c1890's 1890",2014-08-31,post_low_confidence,0.393,,European and Indian Staffs - Madras (Chennai) c1890's,https://www.oldindianphotos.in/2014/03/european-and-indian-staffs-madras.html
4714,2014-08-31 A Washerman or Dhobi - Vintage Photograph c1880's,A Washerman or Dhobi - Vintage Photograph c1880's 1880,2014-08-31,post_low_confidence,0.495,,Indian Couple - Vintage Photograph 1920's,https://www.oldindianphotos.in/2014/05/indian-couple-vintage-photograph-1920s.html
4715,"2014-08-31 An Ayah (a nanny for children) - Vintage Photograph, India, c1880's","An Ayah (a nanny for children) - Vintage Photograph, India, c1880's 1880",2014-08-31,post_low_confidence,0.451,,Brahmin Family Vintage Group Photograph - India c1880,https://www.oldindianphotos.in/2011/04/brahmin-family-vintage-group-photograph.html
4717,"2014-08-31 Ekka (Native Horse Carriage) - Vintage Photograph, India 1884","Ekka (Native Horse Carriage) - Vintage Photograph, India 1884",2014-08-31,post_low_confidence,0.488,,"Man Driving Horse Carriage - Vintage Photogaph, India 1940's",https://www.oldindianphotos.in/2012/10/man-driving-horse-carriage-vintage.html
4719,"2014-08-31 Group Photograph of a Household staff - India, c1890's","Group Photograph of a Household staff - India, c1890's 1890",2014-08-31,post_low_confidence,0.451,,Vintage Group Photograph of an Indian Joint Family,https://www.oldindianphotos.in/2014/12/vintage-group-photograph-of-indian.html
4720,"2014-08-31 Group Photograph of a Household staff - India, c1890's","Group Photograph of a Household staff - India, c1890's 1890",2014-08-31,post_low_confidence,0.451,,Vintage Group Photograph of an Indian Joint Family,https://www.oldindianphotos.in/2014/12/vintage-group-photograph-of-indian.html
4724,"2014-08-31 Portraits of Nepali Girls - Vintage Photographs, Early 20th Century","Portraits of Nepali Girls - Vintage Photographs, Early 20th Century",2014-08-31,post_low_confidence,0.496,,Vintage Photograph of an Indian Couple,https://www.oldindianphotos.in/2014/12/vintage-photograph-of-indian-couple.html
4725,"2014-08-31 Portraits of Nepali Girls - Vintage Photographs, Early 20th Century","Portraits of Nepali Girls - Vintage Photographs, Early 20th Century",2014-08-31,post_low_confidence,0.496,,Vintage Photograph of an Indian Couple,https://www.oldindianphotos.in/2014/12/vintage-photograph-of-indian-couple.html
